game,cardName,set,rarity,conditions,minPrice,maxPrice,keywords,active
yugioh,灼熱の火霊使いヒータ,SAST-JP056 SAVAGE STRIKE,20thシークレット,"NM,LP",3000,100000,灼熱の火霊使いヒータ 20thシークレット SAST-JP056,true
yugioh,灼熱の火霊使いヒータ,SAST-JP056 SAVAGE STRIKE,20thシークレット,"NM",10000,300000,灼熱の火霊使いヒータ 20thシークレット SAST-JP056 PSA10,true
yugioh,蒼翠の風霊使いウィン,RIRA-JP046 RISING RAMPAGE,20thシークレット,"NM,LP",3000,100000,蒼翠の風霊使いウィン 20thシークレット RIRA-JP046,true
yugioh,蒼翠の風霊使いウィン,RIRA-JP046 RISING RAMPAGE,20thシークレット,"NM",10000,300000,蒼翠の風霊使いウィン 20thシークレット RIRA-JP046 PSA10,true
yugioh,崔嵬の地霊使いアウス,IGAS-JP048 IGNITION ASSAULT,20thシークレット,"NM,LP",3000,100000,崔嵬の地霊使いアウス 20thシークレット IGAS-JP048,true
yugioh,崔嵬の地霊使いアウス,IGAS-JP048 IGNITION ASSAULT,20thシークレット,"NM",10000,300000,崔嵬の地霊使いアウス 20thシークレット IGAS-JP048 PSA10,true
yugioh,I:Pマスカレーナ,CHIM-JP049 CHAOS IMPACT,20thシークレット,"NM,LP",3000,100000,I:Pマスカレーナ 20thシークレット CHIM-JP049,true
yugioh,I:Pマスカレーナ,CHIM-JP049 CHAOS IMPACT,20thシークレット,"NM",10000,300000,I:Pマスカレーナ 20thシークレット CHIM-JP049 PSA10,true
pokemon,マリィ,s1H シールド,HR,"NM,LP",2000,30000,マリィ HR s1H,true
pokemon,マリィ,s1H シールド,HR,"NM",5000,100000,マリィ HR s1H PSA10,true
pokemon,アセロラの予感,s8b VMAXクライマックス,SR,"NM,LP",1000,20000,アセロラの予感 SR s8b,true
pokemon,アセロラの予感,s8b VMAXクライマックス,SR,"NM",3000,80000,アセロラの予感 SR s8b PSA10,true
pokemon,サイトウ,s4 仰天のボルテッカー,SR,"NM,LP",1000,20000,サイトウ SR s4,true
pokemon,サイトウ,s4 仰天のボルテッカー,SR,"NM",3000,80000,サイトウ SR s4 PSA10,true
pokemon,ソニア,s1a VMAXライジング,SR,"NM,LP",1000,20000,ソニア SR s1a,true
pokemon,ソニア,s1a VMAXライジング,SR,"NM",3000,80000,ソニア SR s1a PSA10,true
onepiece,ジュエリー・ボニー,OP07 500年後の未来,SP,"NM,LP",500,15000,ジュエリー・ボニー SP OP07,true
onepiece,ジュエリー・ボニー,OP07 500年後の未来,SP,"NM",3000,50000,ジュエリー・ボニー SP OP07 PSA10,true
yugioh,結束と絆の魔導師,DUNE-JP000 DUELIST NEXUS,25thシークレット,"NM,LP",5000,200000,結束と絆の魔導師 25thシークレット DUNE-JP000,true
yugioh,結束と絆の魔導師,DUNE-JP000 DUELIST NEXUS,25thシークレット,"NM",20000,500000,結束と絆の魔導師 25thシークレット DUNE-JP000 PSA10,true
mtg,The One Ring,LTR The Lord of the Rings,Borderless Foil,"NM,LP",50000,5000000,The One Ring Borderless Foil LTR,true
mtg,The One Ring,LTR The Lord of the Rings,Borderless Foil,"NM",200000,20000000,The One Ring Borderless Foil LTR PSA10,true
pokemon,エリカのおもてなし,sm12a TAG TEAM GX タッグオールスターズ,SR,"NM,LP",1000,20000,エリカのおもてなし SR sm12a,true
pokemon,エリカのおもてなし,sm12a TAG TEAM GX タッグオールスターズ,SR,"NM",3000,80000,エリカのおもてなし SR sm12a PSA10,true
pokemon,フウロ,s4a シャイニースターV,SR,"NM,LP",1000,20000,フウロ SR s4a,true
pokemon,フウロ,s4a シャイニースターV,SR,"NM",3000,80000,フウロ SR s4a PSA10,true
pokemon,ルリナ,s4a シャイニースターV,SR,"NM,LP",1000,20000,ルリナ SR s4a,true
pokemon,ルリナ,s4a シャイニースターV,SR,"NM",3000,80000,ルリナ SR s4a PSA10,true
pokemon,マオ,sm2L,SR,"NM,LP",1000,20000,マオ SR sm2L,true
pokemon,マオ,sm2L,SR,"NM",3000,80000,マオ SR sm2L PSA10,true
pokemon,カミツレのきらめき,s8 フュージョンアーツ,SR,"NM,LP",1000,20000,カミツレのきらめき SR s8,true
pokemon,カミツレのきらめき,s8 フュージョンアーツ,SR,"NM",3000,80000,カミツレのきらめき SR s8 PSA10,true
pokemon,カミツレのきらめき,s12a VSTARユニバース,SR,"NM,LP",1000,20000,カミツレのきらめき SR s12a,true
pokemon,カミツレのきらめき,s12a VSTARユニバース,SR,"NM",3000,80000,カミツレのきらめき SR s12a PSA10,true
pokemon,マリィ,s1H シールド,SR,"NM,LP",1000,20000,マリィ SR s1H,true
pokemon,マリィ,s1H シールド,SR,"NM",3000,80000,マリィ SR s1H PSA10,true
pokemon,おじょうさま,s11 ロストアビス,SR,"NM,LP",1000,20000,おじょうさま SR s11,true
pokemon,おじょうさま,s11 ロストアビス,SR,"NM",3000,80000,おじょうさま SR s11 PSA10,true
pokemon,ふりそで,s11a 白熱のアルカナ,SR,"NM,LP",1000,20000,ふりそで SR s11a,true
pokemon,ふりそで,s11a 白熱のアルカナ,SR,"NM",3000,80000,ふりそで SR s11a PSA10,true
pokemon,ルチアのアピール,sv7a,SAR,"NM,LP",3000,50000,ルチアのアピール SAR sv7a,true
pokemon,ルチアのアピール,sv7a,SAR,"NM",10000,200000,ルチアのアピール SAR sv7a PSA10,true
pokemon,ルチアのアピール,sv7a,SR,"NM,LP",1000,20000,ルチアのアピール SR sv7a,true
pokemon,ルチアのアピール,sv7a,SR,"NM",3000,80000,ルチアのアピール SR sv7a PSA10,true
pokemon,ゼイユ,sv6 変幻の仮面,SR,"NM,LP",1000,20000,ゼイユ SR sv6,true
pokemon,ゼイユ,sv6 変幻の仮面,SR,"NM",3000,80000,ゼイユ SR sv6 PSA10,true
pokemon,スグリ,sv6 変幻の仮面,SR,"NM,LP",1000,20000,スグリ SR sv6,true
pokemon,スグリ,sv6 変幻の仮面,SR,"NM",3000,80000,スグリ SR sv6 PSA10,true
pokemon,タロ,sv7 ステラミラクル,SR,"NM,LP",1000,20000,タロ SR sv7,true
pokemon,タロ,sv7 ステラミラクル,SR,"NM",3000,80000,タロ SR sv7 PSA10,true
pokemon,ブライア,sv7a,SAR,"NM,LP",3000,50000,ブライア SAR sv7a,true
pokemon,ブライア,sv7a,SAR,"NM",10000,200000,ブライア SAR sv7a PSA10,true
pokemon,ブライア,sv7a,SR,"NM,LP",1000,20000,ブライア SR sv7a,true
pokemon,ブライア,sv7a,SR,"NM",3000,80000,ブライア SR sv7a PSA10,true
pokemon,ベルのまごころ,sv5M サイバージャッジ,SR,"NM,LP",1000,20000,ベルのまごころ SR sv5M,true
pokemon,ベルのまごころ,sv5M サイバージャッジ,SR,"NM",3000,80000,ベルのまごころ SR sv5M PSA10,true
pokemon,サザレ,sv5a クリムゾンヘイズ,SR,"NM,LP",1000,20000,サザレ SR sv5a,true
pokemon,サザレ,sv5a クリムゾンヘイズ,SR,"NM",3000,80000,サザレ SR sv5a PSA10,true
pokemon,ヒガナの決意,s7R 蒼空ストリーム,SR,"NM,LP",1000,20000,ヒガナの決意 SR s7R,true
pokemon,ヒガナの決意,s7R 蒼空ストリーム,SR,"NM",3000,80000,ヒガナの決意 SR s7R PSA10,true
pokemon,ピカチュウ,sv2a ポケモンカード151,AR,"NM,LP",1000,15000,ピカチュウ AR sv2a,true
pokemon,ピカチュウ,sv2a ポケモンカード151,AR,"NM",3000,50000,ピカチュウ AR sv2a PSA10,true
pokemon,ピカチュウ,s10a,CHR,"NM,LP",1000,20000,ピカチュウ CHR s10a,true
pokemon,ピカチュウ,s10a,CHR,"NM",3000,80000,ピカチュウ CHR s10a PSA10,true
pokemon,名探偵ピカチュウ,098/SV-P,プロモ,"NM,LP",300,8000,名探偵ピカチュウ プロモ 098,true
pokemon,名探偵ピカチュウ,098/SV-P,プロモ,"NM",1000,30000,名探偵ピカチュウ プロモ 098 PSA10,true
pokemon,リザードンex,sv4a シャイニートレジャーex,SAR,"NM,LP",3000,50000,リザードンex SAR sv4a,true
pokemon,リザードンex,sv4a シャイニートレジャーex,SAR,"NM",10000,200000,リザードンex SAR sv4a PSA10,true
pokemon,リザードンV,s9 スターバース,SA,"NM,LP",2000,30000,リザードンV SA s9,true
pokemon,リザードンV,s9 スターバース,SA,"NM",5000,100000,リザードンV SA s9 PSA10,true
pokemon,ミュウex,sv4a シャイニートレジャーex,SAR,"NM,LP",3000,50000,ミュウex SAR sv4a,true
pokemon,ミュウex,sv4a シャイニートレジャーex,SAR,"NM",10000,200000,ミュウex SAR sv4a PSA10,true
pokemon,ギラティナV,s11 ロストアビス,SA,"NM,LP",2000,30000,ギラティナV SA s11,true
pokemon,ギラティナV,s11 ロストアビス,SA,"NM",5000,100000,ギラティナV SA s11 PSA10,true
pokemon,アルセウスV,s9 スターバース,SA,"NM,LP",2000,30000,アルセウスV SA s9,true
pokemon,アルセウスV,s9 スターバース,SA,"NM",5000,100000,アルセウスV SA s9 PSA10,true
pokemon,オリジンパルキアV,s10P スペースジャグラー,SA,"NM,LP",2000,30000,オリジンパルキアV SA s10P,true
pokemon,オリジンパルキアV,s10P スペースジャグラー,SA,"NM",5000,100000,オリジンパルキアV SA s10P PSA10,true
pokemon,オリジンディアルガV,s10D タイムゲイザー,SA,"NM,LP",2000,30000,オリジンディアルガV SA s10D,true
pokemon,オリジンディアルガV,s10D タイムゲイザー,SA,"NM",5000,100000,オリジンディアルガV SA s10D PSA10,true
pokemon,レックウザV,s7R 蒼空ストリーム,SA,"NM,LP",2000,30000,レックウザV SA s7R,true
pokemon,レックウザV,s7R 蒼空ストリーム,SA,"NM",5000,100000,レックウザV SA s7R PSA10,true
pokemon,ブラッキーV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,ブラッキーV SA s6a,true
pokemon,ブラッキーV,s6a イーブイヒーローズ,SA,"NM",5000,100000,ブラッキーV SA s6a PSA10,true
pokemon,ニンフィアV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,ニンフィアV SA s6a,true
pokemon,ニンフィアV,s6a イーブイヒーローズ,SA,"NM",5000,100000,ニンフィアV SA s6a PSA10,true
pokemon,グレイシアV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,グレイシアV SA s6a,true
pokemon,グレイシアV,s6a イーブイヒーローズ,SA,"NM",5000,100000,グレイシアV SA s6a PSA10,true
pokemon,リーフィアV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,リーフィアV SA s6a,true
pokemon,リーフィアV,s6a イーブイヒーローズ,SA,"NM",5000,100000,リーフィアV SA s6a PSA10,true
pokemon,エーフィV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,エーフィV SA s6a,true
pokemon,エーフィV,s6a イーブイヒーローズ,SA,"NM",5000,100000,エーフィV SA s6a PSA10,true
pokemon,サンダースV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,サンダースV SA s6a,true
pokemon,サンダースV,s6a イーブイヒーローズ,SA,"NM",5000,100000,サンダースV SA s6a PSA10,true
pokemon,シャワーズV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,シャワーズV SA s6a,true
pokemon,シャワーズV,s6a イーブイヒーローズ,SA,"NM",5000,100000,シャワーズV SA s6a PSA10,true
pokemon,ブースターV,s6a イーブイヒーローズ,SA,"NM,LP",2000,30000,ブースターV SA s6a,true
pokemon,ブースターV,s6a イーブイヒーローズ,SA,"NM",5000,100000,ブースターV SA s6a PSA10,true
pokemon,サンダースVMAX,プロモ,SA,"NM,LP",2000,30000,サンダースVMAX SA プロモ,true
pokemon,サンダースVMAX,プロモ,SA,"NM",5000,100000,サンダースVMAX SA プロモ PSA10,true
pokemon,シャワーズVMAX,プロモ,SA,"NM,LP",2000,30000,シャワーズVMAX SA プロモ,true
pokemon,シャワーズVMAX,プロモ,SA,"NM",5000,100000,シャワーズVMAX SA プロモ PSA10,true
pokemon,ブースターVMAX,プロモ,SA,"NM,LP",2000,30000,ブースターVMAX SA プロモ,true
pokemon,ブースターVMAX,プロモ,SA,"NM",5000,100000,ブースターVMAX SA プロモ PSA10,true
pokemon,ゲンガーVMAX,sGG,SA,"NM,LP",2000,30000,ゲンガーVMAX SA sGG,true
pokemon,ゲンガーVMAX,sGG,SA,"NM",5000,100000,ゲンガーVMAX SA sGG PSA10,true
pokemon,ゲンガーVMAX,s8 フュージョンアーツ,SA,"NM,LP",2000,30000,ゲンガーVMAX SA s8,true
pokemon,ゲンガーVMAX,s8 フュージョンアーツ,SA,"NM",5000,100000,ゲンガーVMAX SA s8 PSA10,true
pokemon,カイリューV,s7R 蒼空ストリーム,SA,"NM,LP",2000,30000,カイリューV SA s7R,true
pokemon,カイリューV,s7R 蒼空ストリーム,SA,"NM",5000,100000,カイリューV SA s7R PSA10,true
pokemon,バンギラスV,s5I 一撃マスター,SA,"NM,LP",2000,30000,バンギラスV SA s5I,true
pokemon,バンギラスV,s5I 一撃マスター,SA,"NM",5000,100000,バンギラスV SA s5I PSA10,true
pokemon,ファイヤーV,s5a 双璧のファイター,SA,"NM,LP",2000,30000,ファイヤーV SA s5a,true
pokemon,ファイヤーV,s5a 双璧のファイター,SA,"NM",5000,100000,ファイヤーV SA s5a PSA10,true
pokemon,サンダーV,s5a 双璧のファイター,SA,"NM,LP",2000,30000,サンダーV SA s5a,true
pokemon,サンダーV,s5a 双璧のファイター,SA,"NM",5000,100000,サンダーV SA s5a PSA10,true
pokemon,フリーザーV,s5a 双璧のファイター,SA,"NM,LP",2000,30000,フリーザーV SA s5a,true
pokemon,フリーザーV,s5a 双璧のファイター,SA,"NM",5000,100000,フリーザーV SA s5a PSA10,true
pokemon,ルギアV,s12 パラダイムトリガー,SA,"NM,LP",2000,30000,ルギアV SA s12,true
pokemon,ルギアV,s12 パラダイムトリガー,SA,"NM",5000,100000,ルギアV SA s12 PSA10,true
pokemon,ホウオウV,s12 パラダイムトリガー,SR,"NM,LP",1000,20000,ホウオウV SR s12,true
pokemon,ホウオウV,s12 パラダイムトリガー,SR,"NM",3000,80000,ホウオウV SR s12 PSA10,true
pokemon,カイオーガ,s12a VSTARユニバース,AR,"NM,LP",1000,15000,カイオーガ AR s12a,true
pokemon,カイオーガ,s12a VSTARユニバース,AR,"NM",3000,50000,カイオーガ AR s12a PSA10,true
pokemon,グラードン,s12a VSTARユニバース,AR,"NM,LP",1000,15000,グラードン AR s12a,true
pokemon,グラードン,s12a VSTARユニバース,AR,"NM",3000,50000,グラードン AR s12a PSA10,true
pokemon,ラティアス,sv7a,AR,"NM,LP",1000,15000,ラティアス AR sv7a,true
pokemon,ラティアス,sv7a,AR,"NM",3000,50000,ラティアス AR sv7a PSA10,true
pokemon,ラティオス,sv7a,AR,"NM,LP",1000,15000,ラティオス AR sv7a,true
pokemon,ラティオス,sv7a,AR,"NM",3000,50000,ラティオス AR sv7a PSA10,true
pokemon,サーナイトex,sv4a シャイニートレジャーex,SAR,"NM,LP",3000,50000,サーナイトex SAR sv4a,true
pokemon,サーナイトex,sv4a シャイニートレジャーex,SAR,"NM",10000,200000,サーナイトex SAR sv4a PSA10,true
pokemon,テツノブジンex,sv4M 未来の一閃,SAR,"NM,LP",3000,50000,テツノブジンex SAR sv4M,true
pokemon,テツノブジンex,sv4M 未来の一閃,SAR,"NM",10000,200000,テツノブジンex SAR sv4M PSA10,true
pokemon,トドロクツキex,sv4K 古代の咆哮,SAR,"NM,LP",3000,50000,トドロクツキex SAR sv4K,true
pokemon,トドロクツキex,sv4K 古代の咆哮,SAR,"NM",10000,200000,トドロクツキex SAR sv4K PSA10,true
pokemon,イーブイ,sv5a クリムゾンヘイズ,AR,"NM,LP",1000,15000,イーブイ AR sv5a,true
pokemon,イーブイ,sv5a クリムゾンヘイズ,AR,"NM",3000,50000,イーブイ AR sv5a PSA10,true
pokemon,イーブイ,sv8a,AR,"NM,LP",1000,15000,イーブイ AR sv8a,true
pokemon,イーブイ,sv8a,AR,"NM",3000,50000,イーブイ AR sv8a PSA10,true
pokemon,ブラッキーex,sv8a,SAR,"NM,LP",3000,50000,ブラッキーex SAR sv8a,true
pokemon,ブラッキーex,sv8a,SAR,"NM",10000,200000,ブラッキーex SAR sv8a PSA10,true
pokemon,ニンフィアex,sv8a,SAR,"NM,LP",3000,50000,ニンフィアex SAR sv8a,true
pokemon,ニンフィアex,sv8a,SAR,"NM",10000,200000,ニンフィアex SAR sv8a PSA10,true
pokemon,グレイシアex,sv8a,SAR,"NM,LP",3000,50000,グレイシアex SAR sv8a,true
pokemon,グレイシアex,sv8a,SAR,"NM",10000,200000,グレイシアex SAR sv8a PSA10,true
pokemon,リーフィアex,sv8a,SAR,"NM,LP",3000,50000,リーフィアex SAR sv8a,true
pokemon,リーフィアex,sv8a,SAR,"NM",10000,200000,リーフィアex SAR sv8a PSA10,true
pokemon,エーフィex,sv8a,SAR,"NM,LP",3000,50000,エーフィex SAR sv8a,true
pokemon,エーフィex,sv8a,SAR,"NM",10000,200000,エーフィex SAR sv8a PSA10,true
pokemon,サンダースex,sv8a,SAR,"NM,LP",3000,50000,サンダースex SAR sv8a,true
pokemon,サンダースex,sv8a,SAR,"NM",10000,200000,サンダースex SAR sv8a PSA10,true
pokemon,シャワーズex,sv8a,SAR,"NM,LP",3000,50000,シャワーズex SAR sv8a,true
pokemon,シャワーズex,sv8a,SAR,"NM",10000,200000,シャワーズex SAR sv8a PSA10,true
pokemon,ブースターex,sv8a,SAR,"NM,LP",3000,50000,ブースターex SAR sv8a,true
pokemon,ブースターex,sv8a,SAR,"NM",10000,200000,ブースターex SAR sv8a PSA10,true
pokemon,テラパゴスex,sv7 ステラミラクル,SAR,"NM,LP",3000,50000,テラパゴスex SAR sv7,true
pokemon,テラパゴスex,sv7 ステラミラクル,SAR,"NM",10000,200000,テラパゴスex SAR sv7 PSA10,true
pokemon,タケルライコex,sv5K ワイルドフォース,SAR,"NM,LP",3000,50000,タケルライコex SAR sv5K,true
pokemon,タケルライコex,sv5K ワイルドフォース,SAR,"NM",10000,200000,タケルライコex SAR sv5K PSA10,true
pokemon,ウガツホムラex,sv5K ワイルドフォース,SAR,"NM,LP",3000,50000,ウガツホムラex SAR sv5K,true
pokemon,ウガツホムラex,sv5K ワイルドフォース,SAR,"NM",10000,200000,ウガツホムラex SAR sv5K PSA10,true
pokemon,ウネルミナモex,sv5K ワイルドフォース,SAR,"NM,LP",3000,50000,ウネルミナモex SAR sv5K,true
pokemon,ウネルミナモex,sv5K ワイルドフォース,SAR,"NM",10000,200000,ウネルミナモex SAR sv5K PSA10,true
pokemon,テツノカシラex,sv5M サイバージャッジ,SAR,"NM,LP",3000,50000,テツノカシラex SAR sv5M,true
pokemon,テツノカシラex,sv5M サイバージャッジ,SAR,"NM",10000,200000,テツノカシラex SAR sv5M PSA10,true
pokemon,テツノイサハex,sv5M サイバージャッジ,SAR,"NM,LP",3000,50000,テツノイサハex SAR sv5M,true
pokemon,テツノイサハex,sv5M サイバージャッジ,SAR,"NM",10000,200000,テツノイサハex SAR sv5M PSA10,true
pokemon,テツノイワオex,sv5M サイバージャッジ,SAR,"NM,LP",3000,50000,テツノイワオex SAR sv5M,true
pokemon,テツノイワオex,sv5M サイバージャッジ,SAR,"NM",10000,200000,テツノイワオex SAR sv5M PSA10,true
onepiece,シャンクス,OP01 ROMANCE DAWN,スーパーパラレル,"NM,LP",1000,20000,シャンクス スーパーパラレル OP01,true
onepiece,シャンクス,OP01 ROMANCE DAWN,スーパーパラレル,"NM",3000,60000,シャンクス スーパーパラレル OP01 PSA10,true
onepiece,ポートガス・D・エース,OP02 頂上決戦,スーパーパラレル,"NM,LP",1000,20000,ポートガス・D・エース スーパーパラレル OP02,true
onepiece,ポートガス・D・エース,OP02 頂上決戦,スーパーパラレル,"NM",3000,60000,ポートガス・D・エース スーパーパラレル OP02 PSA10,true
onepiece,そげキング,OP03 強大な敵,スーパーパラレル,"NM,LP",1000,20000,そげキング スーパーパラレル OP03,true
onepiece,そげキング,OP03 強大な敵,スーパーパラレル,"NM",3000,60000,そげキング スーパーパラレル OP03 PSA10,true
onepiece,サボ,OP04 謀略の王国,スーパーパラレル,"NM,LP",1000,20000,サボ スーパーパラレル OP04,true
onepiece,サボ,OP04 謀略の王国,スーパーパラレル,"NM",3000,60000,サボ スーパーパラレル OP04 PSA10,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,スーパーパラレル,"NM,LP",1000,20000,モンキー・D・ルフィ スーパーパラレル OP05,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,スーパーパラレル,"NM",3000,60000,モンキー・D・ルフィ スーパーパラレル OP05 PSA10,true
onepiece,トラファルガー・ロー,OP05 新時代の主役,スーパーパラレル,"NM,LP",1000,20000,トラファルガー・ロー スーパーパラレル OP05,true
onepiece,トラファルガー・ロー,OP05 新時代の主役,スーパーパラレル,"NM",3000,60000,トラファルガー・ロー スーパーパラレル OP05 PSA10,true
onepiece,ユースタス・キッド,OP05 新時代の主役,スーパーパラレル,"NM,LP",1000,20000,ユースタス・キッド スーパーパラレル OP05,true
onepiece,ユースタス・キッド,OP05 新時代の主役,スーパーパラレル,"NM",3000,60000,ユースタス・キッド スーパーパラレル OP05 PSA10,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,スーパーパラレル,"NM,LP",1000,20000,ロロノア・ゾロ スーパーパラレル OP06,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,スーパーパラレル,"NM",3000,60000,ロロノア・ゾロ スーパーパラレル OP06 PSA10,true
onepiece,ボア・ハンコック,OP07 500年後の未来,スーパーパラレル,"NM,LP",1000,20000,ボア・ハンコック スーパーパラレル OP07,true
onepiece,ボア・ハンコック,OP07 500年後の未来,スーパーパラレル,"NM",3000,60000,ボア・ハンコック スーパーパラレル OP07 PSA10,true
onepiece,シルバーズ・レイリー,OP08 二つの伝説,スーパーパラレル,"NM,LP",1000,20000,シルバーズ・レイリー スーパーパラレル OP08,true
onepiece,シルバーズ・レイリー,OP08 二つの伝説,スーパーパラレル,"NM",3000,60000,シルバーズ・レイリー スーパーパラレル OP08 PSA10,true
onepiece,ゴール・D・ロジャー,OP09 新たなる皇帝,スーパーパラレル,"NM,LP",1000,20000,ゴール・D・ロジャー スーパーパラレル OP09,true
onepiece,ゴール・D・ロジャー,OP09 新たなる皇帝,スーパーパラレル,"NM",3000,60000,ゴール・D・ロジャー スーパーパラレル OP09 PSA10,true
onepiece,マーシャル・D・ティーチ,OP09 新たなる皇帝,スーパーパラレル,"NM,LP",1000,20000,マーシャル・D・ティーチ スーパーパラレル OP09,true
onepiece,マーシャル・D・ティーチ,OP09 新たなる皇帝,スーパーパラレル,"NM",3000,60000,マーシャル・D・ティーチ スーパーパラレル OP09 PSA10,true
onepiece,ナミ,OP06 双璧の覇者,SP,"NM,LP",500,15000,ナミ SP OP06,true
onepiece,ナミ,OP06 双璧の覇者,SP,"NM",3000,50000,ナミ SP OP06 PSA10,true
onepiece,ロブ・ルッチ,OP03 強大な敵,リーダーパラレル,"NM,LP",500,10000,ロブ・ルッチ リーダーパラレル OP03,true
onepiece,ロブ・ルッチ,OP03 強大な敵,リーダーパラレル,"NM",2000,30000,ロブ・ルッチ リーダーパラレル OP03 PSA10,true
onepiece,ペローナ,OP06 双璧の覇者,リーダーパラレル,"NM,LP",500,10000,ペローナ リーダーパラレル OP06,true
onepiece,ペローナ,OP06 双璧の覇者,リーダーパラレル,"NM",2000,30000,ペローナ リーダーパラレル OP06 PSA10,true
onepiece,ボア・ハンコック,OP07 500年後の未来,リーダーパラレル,"NM,LP",500,10000,ボア・ハンコック リーダーパラレル OP07,true
onepiece,ボア・ハンコック,OP07 500年後の未来,リーダーパラレル,"NM",2000,30000,ボア・ハンコック リーダーパラレル OP07 PSA10,true
onepiece,キャロット,OP08 二つの伝説,リーダーパラレル,"NM,LP",500,10000,キャロット リーダーパラレル OP08,true
onepiece,キャロット,OP08 二つの伝説,リーダーパラレル,"NM",2000,30000,キャロット リーダーパラレル OP08 PSA10,true
onepiece,モンキー・D・ルフィ,OP09 新たなる皇帝,リーダーパラレル,"NM,LP",500,10000,モンキー・D・ルフィ リーダーパラレル OP09,true
onepiece,モンキー・D・ルフィ,OP09 新たなる皇帝,リーダーパラレル,"NM",2000,30000,モンキー・D・ルフィ リーダーパラレル OP09 PSA10,true
onepiece,ジュエリー・ボニー,OP07 500年後の未来,リーダーパラレル,"NM,LP",500,10000,ジュエリー・ボニー リーダーパラレル OP07,true
onepiece,ジュエリー・ボニー,OP07 500年後の未来,リーダーパラレル,"NM",2000,30000,ジュエリー・ボニー リーダーパラレル OP07 PSA10,true
onepiece,サンジ,OP06 双璧の覇者,パラレル,"NM,LP",300,8000,サンジ パラレル OP06,true
onepiece,サンジ,OP06 双璧の覇者,パラレル,"NM",1000,20000,サンジ パラレル OP06 PSA10,true
onepiece,ビビ,OP04 謀略の王国,リーダーパラレル,"NM,LP",500,10000,ビビ リーダーパラレル OP04,true
onepiece,ビビ,OP04 謀略の王国,リーダーパラレル,"NM",2000,30000,ビビ リーダーパラレル OP04 PSA10,true
onepiece,クザン,OP02 頂上決戦,SEC パラレル,"NM,LP",5000,100000,クザン SEC パラレル OP02,true
onepiece,クザン,OP02 頂上決戦,SEC パラレル,"NM",20000,300000,クザン SEC パラレル OP02 PSA10,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,SEC パラレル,"NM,LP",5000,100000,ロロノア・ゾロ SEC パラレル OP06,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,SEC パラレル,"NM",20000,300000,ロロノア・ゾロ SEC パラレル OP06 PSA10,true
onepiece,ポートガス・D・エース,OP02 頂上決戦,SR パラレル,"NM,LP",2000,30000,ポートガス・D・エース SR パラレル OP02,true
onepiece,ポートガス・D・エース,OP02 頂上決戦,SR パラレル,"NM",5000,100000,ポートガス・D・エース SR パラレル OP02 PSA10,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,SEC パラレル,"NM,LP",5000,100000,モンキー・D・ルフィ SEC パラレル OP05,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,SEC パラレル,"NM",20000,300000,モンキー・D・ルフィ SEC パラレル OP05 PSA10,true
onepiece,ナミ,OP01 ROMANCE DAWN,R パラレル,"NM,LP",300,8000,ナミ R パラレル OP01,true
onepiece,ナミ,OP01 ROMANCE DAWN,R パラレル,"NM",1000,20000,ナミ R パラレル OP01 PSA10,true
onepiece,ロビン,OP04 謀略の王国,R パラレル,"NM,LP",300,8000,ロビン R パラレル OP04,true
onepiece,ロビン,OP04 謀略の王国,R パラレル,"NM",1000,20000,ロビン R パラレル OP04 PSA10,true
onepiece,たしぎ,OP02 頂上決戦,R パラレル,"NM,LP",300,8000,たしぎ R パラレル OP02,true
onepiece,たしぎ,OP02 頂上決戦,R パラレル,"NM",1000,20000,たしぎ R パラレル OP02 PSA10,true
onepiece,プリン,OP03 強大な敵,R パラレル,"NM,LP",300,8000,プリン R パラレル OP03,true
onepiece,プリン,OP03 強大な敵,R パラレル,"NM",1000,20000,プリン R パラレル OP03 PSA10,true
onepiece,カリファ,OP03 強大な敵,R パラレル,"NM,LP",300,8000,カリファ R パラレル OP03,true
onepiece,カリファ,OP03 強大な敵,R パラレル,"NM",1000,20000,カリファ R パラレル OP03 PSA10,true
onepiece,モリア,OP06 双璧の覇者,リーダーパラレル,"NM,LP",500,10000,モリア リーダーパラレル OP06,true
onepiece,モリア,OP06 双璧の覇者,リーダーパラレル,"NM",2000,30000,モリア リーダーパラレル OP06 PSA10,true
onepiece,ペローナ,OP06 双璧の覇者,SR パラレル,"NM,LP",2000,30000,ペローナ SR パラレル OP06,true
onepiece,ペローナ,OP06 双璧の覇者,SR パラレル,"NM",5000,100000,ペローナ SR パラレル OP06 PSA10,true
